Date, Close/Last, Volume, Open, High, Low
2020-09-17,423.43,76779160,415.6,437.79,408.0001
2020-09-16,441.76,72546760,439.87,457.79,435.31
2020-09-15,449.76,97298230,436.56,461.94,430.7
2020-09-14,419.62,83020610,380.95,420.0,373.3
2020-09-11,372.72,60717460,381.94,382.5,360.5
2020-09-10,371.34,84930610,386.21,398.99,360.56
2020-09-09,366.28,79465770,356.6,369.0,341.51
2020-09-08,330.21,115465700,356.0,368.74,329.88
2020-09-04,418.32,110321900,402.81,428.0,372.0201
2020-09-03,407.0,87596090,407.23,431.8,402.0
2020-09-02,447.37,96176130,478.99,479.04,405.1206
2020-09-01,475.05,90119420,502.14,502.49,470.51
2020-08-31,498.32,118374400,444.61,500.14,440.11
2020-08-28,442.68,100405900,459.024,463.69800000000004,437.30400000000003
2020-08-27,447.75,118465200,436.092,459.12,428.5
2020-08-26,430.634,71196900,412.0,433.2,410.7258
2020-08-25,404.668,53294450,394.978,405.59,393.6
2020-08-24,402.84,100318100,425.255,425.8,385.504
2020-08-21,409.996,107447800,408.952,419.098,405.01
2020-08-20,400.366,103059000,372.13599999999997,404.398,371.412
2020-08-19,375.70599999999996,61026650,373.0,382.2,368.24199999999996
2020-08-18,377.418,82372450,379.798,384.78,369.022
2020-08-17,367.12800000000004,101211600,335.4,369.17199999999997,334.566
2020-08-14,330.142,62888050,332.99800000000005,333.76,325.328
2020-08-13,324.2,102126550,322.2,330.236,313.452
2020-08-12,310.952,109494150,294.0,317.0,287.0
2020-08-11,274.878,43129170,279.2,284.0,273.0
2020-08-10,283.714,37611320,289.6,291.5,277.168
2020-08-07,290.54200000000003,44482100,299.9074,299.95,283.002
2020-08-06,297.916,29961565,298.166,303.462,295.452
2020-08-05,297.004,24890075,298.598,299.9677,293.66200000000003
2020-08-04,297.4,42074950,299.002,305.482,292.4
2020-08-03,297.0,44046730,289.84,301.962,288.8769
2020-07-31,286.152,61234800,303.0,303.41,284.19599999999997
2020-07-30,297.498,38105195,297.6,302.64799999999997,294.2
2020-07-29,299.822,47134465,300.2,306.962,297.4
2020-07-28,295.298,79043500,300.8,312.94,294.884
2020-07-27,307.92,80243350,287.0,309.58799999999997,282.6001
2020-07-24,283.4,96983100,283.202,293.0,273.308
2020-07-23,302.61400000000003,121642500,335.79,337.8,296.154
2020-07-22,318.466,70805400,319.8,325.284,312.4
2020-07-21,313.672,80786400,327.986,335.0,311.6
2020-07-20,328.6,85606850,303.802,330.0,297.6
2020-07-17,300.168,46649860,302.69,307.502,298.0
2020-07-16,300.128,71503950,295.432,306.342,293.2
2020-07-15,309.202,81839150,308.6,310.0,291.4
2020-07-14,303.36,117090700,311.2,318.0,286.2
2020-07-13,299.41200000000003,194926800,331.8,358.99800000000005,294.222
2020-07-10,308.93,116687750,279.2,309.783,275.202
2020-07-09,278.856,58588000,279.39799999999997,281.712,270.256
2020-07-08,273.176,81556550,281.0,283.452,262.268
2020-07-07,277.972,107448300,281.002,285.9,267.342
2020-07-06,274.316,102849300,255.338,275.558,253.2088
2020-07-02,241.732,86250600,244.296,245.6,237.12
2020-07-01,223.926,66634500,216.6,227.06599999999997,216.1
2020-06-30,215.96200000000002,84592500,201.3,217.53799999999998,200.74599999999998
2020-06-29,201.87,45132020,193.80200000000002,202.0,189.704
2020-06-26,191.94799999999998,44274540,198.956,199.0,190.97400000000002
2020-06-25,197.196,46272745,190.854,197.196,187.43
2020-06-24,192.17,54797950,198.822,200.1769,190.6283
2020-06-23,200.356,31826355,199.77599999999998,202.4,198.80200000000002
2020-06-22,198.864,31811750,199.99,201.77599999999998,198.00400000000002
2020-06-19,200.18,43398745,202.55599999999998,203.19400000000002,198.268
2020-06-18,200.792,48759680,200.6,203.84,198.8942
2020-06-17,198.358,49454000,197.542,201.0,196.5142
2020-06-16,196.426,70255400,202.37,202.576,192.47799999999998
2020-06-15,198.18,78485900,183.558,199.768,181.7
2020-06-12,187.05599999999998,83816850,196.0,197.59599999999998,182.52
2020-06-11,194.56799999999998,79582400,198.04,203.792,194.4
2020-06-10,205.01,92817050,198.37599999999998,205.49599999999998,196.5
2020-06-09,188.13400000000001,56940750,188.002,190.888,184.7862
2020-06-08,189.984,70873650,183.8,190.0,181.832
2020-06-05,177.132,39059585,175.56799999999998,177.304,173.24
2020-06-04,172.87599999999998,44438565,177.976,179.15,171.688
2020-06-03,176.592,39747345,177.62400000000002,179.588,176.02
2020-06-02,176.312,67828000,178.94,181.732,174.2
2020-06-01,179.62,75426500,171.6,179.8,170.82
2020-05-29,167.0,59062450,161.75,167.0,160.842
2020-05-28,161.162,36378870,162.702,164.95,160.338
2020-05-27,164.046,57747650,164.172,165.542,157.0
2020-05-26,163.774,40448680,166.9,166.92,163.141
