Date, Close/Last, Volume, Open, High, Low
2019-07-24,95.11,2344366,94.91,95.455,94.24
2019-07-23,94.93,2105228,94.14,94.98,93.75
2019-07-22,93.83,2305149,94.07,95.06,93.77
2019-07-19,93.83,3361100,95.38,96.03,93.54
2019-07-18,95.28,3300545,94.32,95.48,93.88
2019-07-17,94.78,6019468,94.03,95.24600000000001,92.34
2019-07-16,93.92,4706092,91.81,94.4999,91.8
2019-07-15,91.32,2388252,91.6,92.43,91.15
2019-07-12,91.23,2895023,89.7,91.52,89.625
2019-07-11,89.48,2262280,89.51,90.6,89.0
2019-07-10,89.51,2395319,90.31,91.07,88.92
2019-07-09,89.46,3912846,90.38,90.93,89.21
2019-07-08,90.67,2514955,90.16,91.48,90.1
2019-07-05,90.59,3227673,90.39,90.95,89.07
2019-07-03,90.67,1647124,89.14,91.08,89.14
2019-07-02,88.87,2237183,89.21,90.0,87.95
2019-07-01,88.45,4017249,88.84,89.72,87.77
2019-06-28,87.55,3025379,86.66,87.74,86.66
2019-06-27,86.43,1394847,85.65,86.86,85.13
2019-06-26,85.33,2034693,85.38,85.81,84.75
2019-06-25,85.06,2481284,86.63,87.23,84.81
2019-06-24,86.55,1507828,86.78,87.11,86.055
2019-06-21,86.72,2461939,86.31,88.16,86.31
2019-06-20,87.14,3261860,89.32,89.41,85.89
2019-06-19,88.66,2091617,87.76,88.88,87.14
2019-06-18,87.4,1694109,87.42,88.66,87.105
2019-06-17,86.77,1820598,87.27,87.56,86.31
2019-06-14,87.12,1652511,87.07,87.91,86.01
2019-06-13,87.11,3864970,84.05,87.74,84.05
2019-06-12,83.79,1999992,82.86,84.29,82.84
2019-06-11,82.77,1894357,83.34,83.78,82.07
2019-06-10,82.67,1697764,83.62,84.5397,82.57
2019-06-07,83.27,1475833,83.09,84.85,83.09
2019-06-06,82.96,2390326,83.14,84.01,81.9297
2019-06-05,81.85,2002536,80.94,81.98,80.49
2019-06-04,80.52,3026503,78.86,80.67,78.55
2019-06-03,77.72,2065458,77.38,78.73,77.35
2019-05-31,77.65,3554131,78.52,79.52,77.4
2019-05-30,79.47,1528867,79.29,80.4,79.04
2019-05-29,79.25,3133154,79.5,79.5301,78.1
2019-05-28,79.81,2242085,80.5,80.79,79.66
2019-05-24,80.79,2266313,81.25,81.75,80.47
2019-05-23,80.91,2231069,81.3,81.96,79.77
2019-05-22,81.88,1505934,82.4,83.0,81.7
2019-05-21,82.97,2162609,82.5,83.365,82.4237
2019-05-20,81.74,2355552,81.39,82.48,81.0
2019-05-17,81.5,2857897,82.13,82.47,81.23
2019-05-16,82.58,1803357,82.42,83.65,82.05
2019-05-15,82.35,2371011,82.4,83.265,81.33
2019-05-14,83.45,1928510,82.26,83.77,81.93
2019-05-13,82.07,3908145,83.03,83.19,81.44
2019-05-10,84.79,2841876,83.5,85.19,80.99
2019-05-09,84.12,2329400,83.84,84.15,81.81
2019-05-08,84.64,1900461,85.25,86.09,84.245
2019-05-07,85.68,2400047,86.75,86.76,84.62
2019-05-06,87.79,1620399,87.14,88.03,86.52
2019-05-03,88.5,1164969,88.5,89.06,88.27
2019-05-02,88.31,1868571,88.06,89.29,88.01
2019-05-01,87.94,2239578,89.06,89.71,87.78
2019-04-30,88.86,2688182,89.66,90.16,88.64
2019-04-29,89.61,2561856,88.02,89.88,88.02
2019-04-26,87.94,1544867,86.56,88.43,86.49
2019-04-25,86.86,2151834,87.57,89.15,86.67
2019-04-24,88.03,2041270,88.1,88.958,87.61
2019-04-23,87.97,2220782,87.49,88.5,87.26
2019-04-22,87.56,2060637,87.77,88.55,87.15
2019-04-18,88.28,3391016,89.67,89.81,87.46
2019-04-17,89.24,6419516,87.94,89.73,87.285
2019-04-16,85.17,3723242,84.81,85.67,84.39
2019-04-15,84.52,2246409,85.31,85.43,84.08
2019-04-12,85.49,4507329,86.19,86.5,85.3
2019-04-11,85.75,2570204,84.56,86.42,84.56
2019-04-10,84.52,3539454,85.33,85.55,83.61
2019-04-09,84.25,2016477,84.09,84.64,83.455
2019-04-08,84.58,1853037,84.6,85.12,83.8
2019-04-05,84.91,3018089,84.95,85.75,84.52
2019-04-04,84.64,1748396,84.51,85.27,83.54
2019-04-03,84.2,4046961,83.25,84.92,83.1
2019-04-02,82.77,3781034,83.19,85.1,82.34
2019-04-01,80.87,2524897,80.21,81.69,79.56
2019-03-29,79.78,2449397,79.05,80.05,78.585
2019-03-28,78.6,1563094,78.99,79.29,77.78
2019-03-27,78.53,2368232,77.54,79.57,77.5
2019-03-26,77.49,3061180,78.46,78.82,77.02
2019-03-25,78.12,4721849,79.68,80.01,78.09
2019-03-22,79.63,3145611,80.64,80.77,78.75
2019-03-21,81.0,2330211,80.29,81.46,79.69
2019-03-20,79.83,4509342,81.18,81.4,79.79
2019-03-19,81.34,2331806,80.93,81.865,80.745
2019-03-18,80.73,2780180,81.39,81.74,80.5
2019-03-15,81.69,4860337,81.76,82.48,81.38
2019-03-14,81.49,1815213,81.2,82.06,81.09
2019-03-13,81.21,3445372,80.5,81.4,79.88
2019-03-12,79.85,5992881,82.67,82.91,79.59
2019-03-11,82.38,5038113,81.94,82.53,81.74
2019-03-08,82.4,2316209,81.99,82.9,81.62
2019-03-07,82.61,4554755,83.98,84.2,81.95
2019-03-06,84.33,2534778,84.89,85.68,84.265
2019-03-05,85.05,2779494,84.64,85.72,83.82
2019-03-04,84.31,4073497,87.1,87.24,83.27
2019-03-01,86.92,3699441,88.46,88.62,85.37
2019-02-28,87.81,1966375,87.9,88.7,87.22
2019-02-27,87.6,2459476,88.92,89.26,86.84
2019-02-26,89.53,3845223,89.57,90.93,89.04
2019-02-25,89.58,1573382,90.05,90.6,89.38
2019-02-22,89.43,1907562,88.94,89.65,88.65
2019-02-21,88.84,1957929,88.37,89.45,88.25
2019-02-20,88.5,2656784,88.28,89.24,87.29
2019-02-19,89.24,2224227,87.87,89.82,87.82
2019-02-15,88.31,2229697,89.35,89.35,88.11
2019-02-14,88.15,1482559,88.27,88.74,87.5
2019-02-13,88.58,3676041,88.28,88.9,87.94
2019-02-12,87.97,2791361,89.89,90.2699,87.88
2019-02-11,89.15,2347118,88.86,89.45,88.17
2019-02-08,88.17,2151792,87.34,88.19,86.66
2019-02-07,87.86,3116784,89.33,89.84,87.67
2019-02-06,89.75,2144490,89.14,89.88,88.41
2019-02-05,89.46,2793537,88.72,89.82,88.62
2019-02-04,88.62,2376692,87.47,88.63,87.28
2019-02-01,87.49,1797238,87.21,88.57,87.17
2019-01-31,87.27,3418981,87.56,88.15,86.785
2019-01-30,87.47,2348558,85.9,87.965,85.545
2019-01-29,85.67,2265104,84.7,85.76,84.6
2019-01-28,84.6,2754381,83.17,85.2,83.1
2019-01-25,84.14,4745121,84.7,85.17,83.55
2019-01-24,84.03,4704666,84.5,85.69,83.715
2019-01-23,82.88,3916282,83.7,84.9593,82.63
2019-01-22,83.34,3320684,85.37,85.41,82.89
2019-01-18,85.59,3789877,87.14,87.19,85.55
2019-01-17,86.74,3569252,86.65,87.26,85.53
2019-01-16,86.36,10825940,86.85,87.75,85.56
2019-01-15,81.2,5803550,80.59,82.1,80.0024
2019-01-14,79.91,3941363,79.28,80.39,78.68
2019-01-11,80.07,4213067,80.68,80.97,79.23
2019-01-10,81.37,7368072,80.73,81.79,77.39
2019-01-09,83.76,5297455,81.23,83.92,81.23
2019-01-08,82.38,3841929,83.3,84.62,81.89
2019-01-07,83.23,2612335,82.57,83.92,81.45
2019-01-04,82.68,3757991,80.88,83.95,80.77
2019-01-03,80.0,6426190,83.26,83.26,78.38
2019-01-02,84.18,2973381,81.69,84.29,81.41
2018-12-31,83.73,2663686,83.74,84.61,82.92
2018-12-28,83.17,2254042,83.54,84.74,82.63
2018-12-27,83.04,4116886,82.82,83.5093,79.44
2018-12-26,83.8,5238488,79.85,83.98,79.85
2018-12-24,79.12,3338602,80.91,81.26,79.05
2018-12-21,81.47,10678190,84.04,85.5,81.25
2018-12-20,84.41,3825433,86.28,86.89,83.26
2018-12-19,86.37,2507233,87.78,88.69,85.39
2018-12-18,87.8,3238678,87.17,88.88,87.17
2018-12-17,86.21,3976783,87.88,88.15,85.92
2018-12-14,87.74,2671779,86.58,89.85,86.58
2018-12-13,87.48,3636677,89.63,90.15,86.23
2018-12-12,89.63,2550315,88.92,90.295,88.35
2018-12-11,88.14,4131953,89.49,89.65,87.53
2018-12-10,88.55,3089003,88.05,89.87,87.07
2018-12-07,88.23,4979434,92.24,92.65,87.61
2018-12-06,93.03,3751070,90.94,93.23,90.1685
2018-12-04,91.94,5543464,95.03,95.53,90.54
2018-12-03,96.46,2666465,97.67,97.85,95.96
2018-11-30,96.7,4033563,94.9,96.8,94.9
2018-11-29,95.07,3460790,94.04,95.45,94.03
2018-11-28,94.48,3383822,94.11,94.72,93.42
2018-11-27,93.38,4035884,92.37,94.1929,92.1283
2018-11-26,91.75,4145865,95.56,95.81,91.73
2018-11-23,94.84,2688683,93.27,95.075,92.79
2018-11-21,92.86,3771561,91.92,93.38,91.82
2018-11-20,91.77,3232245,91.2,92.79,90.45
2018-11-19,92.09,2677804,92.32,92.95,91.16
2018-11-16,92.26,2833250,91.84,92.6,90.07
2018-11-15,91.98,3691475,91.4,92.66,89.02
2018-11-14,91.79,2316111,93.03,93.47,91.38
2018-11-13,92.6,3696571,91.63,93.38,91.63
2018-11-12,91.2,2903199,92.36,92.69,91.03
2018-11-09,92.35,4254067,92.41,93.6,91.74
2018-11-08,92.56,2460310,92.09,92.85,91.53
2018-11-07,92.16,3791948,90.22,92.33,89.65
2018-11-06,89.64,2176629,90.0,90.25,88.83
2018-11-05,89.47,2710100,88.98,89.82,88.28
2018-11-02,88.68,3304765,88.47,90.28,88.005
2018-11-01,88.04,3385767,85.62,88.47,85.62
2018-10-31,85.51,3796462,87.25,87.7,85.37
2018-10-30,85.85,4358411,84.38,86.25,84.38
2018-10-29,84.99,3829825,85.98,86.95,83.92
2018-10-26,84.63,3364347,84.1,85.58,82.84
2018-10-25,85.6,4328610,82.69,86.27,82.48
2018-10-24,82.19,5220831,86.07,86.71,81.92
2018-10-23,86.33,5703922,87.02,87.61,84.435
2018-10-22,88.61,3819921,87.84,89.23,87.34
2018-10-19,87.43,4581744,87.26,88.83,87.02
2018-10-18,87.09,4979782,89.0,89.61,86.52
2018-10-17,88.49,10326140,88.02,89.48,86.16
2018-10-16,83.52,4897205,81.6,84.21,81.23
2018-10-15,81.34,3508328,80.4,81.95,80.1
2018-10-12,80.18,2798823,81.31,81.47,79.3283
2018-10-11,80.12,5567062,81.09,81.98,78.93
2018-10-10,78.93,5573768,82.8,82.8,78.87
2018-10-09,81.43,4130265,83.71,84.41,81.28
2018-10-08,83.68,2897333,84.0,84.49,82.37
2018-10-05,84.14,4242778,86.12,86.75,84.02
2018-10-04,86.04,2751824,87.03,87.76,85.52
2018-10-03,87.39,1945359,87.02,87.92,86.82
2018-10-02,86.71,3206692,87.24,87.44,85.84
2018-10-01,87.61,2459934,89.29,89.58,87.52
2018-09-28,89.06,2091566,88.33,89.34,88.29
2018-09-27,88.34,2156242,88.93,89.99,88.24
2018-09-26,88.97,2030681,88.85,89.46,88.46
2018-09-25,87.92,2056435,87.83,88.04,86.8205
2018-09-24,87.84,3534877,89.83,89.83,87.0299
2018-09-21,89.94,4690350,89.57,90.25,87.11
2018-09-20,89.12,2409841,89.84,89.9244,88.91
2018-09-19,89.35,2545614,90.02,90.61,89.18
2018-09-18,90.11,1933472,89.34,90.53,88.65
2018-09-17,90.16,1646261,90.5,91.389,89.94
2018-09-14,90.33,2432420,89.74,90.48,89.49
