Date, Close/Last, Volume, Open, High, Low
2020-03-24,357.32,11638680,369.99,372.93,353.0301
2020-03-23,360.27,13449380,347.89,366.11,340.8838
2020-03-20,332.83,10853850,342.31,350.49,332.0
2020-03-19,332.03,10615960,324.33,348.51,316.82
2020-03-18,315.47,12593650,302.395,331.5794,300.0
2020-03-17,319.75,10013910,306.19,322.9,290.25
2020-03-16,298.84,10559940,306.63,334.35,294.75
2020-03-13,336.295,9458197,330.51,336.42,307.39
2020-03-12,315.25,12071590,326.5,335.72,307.32
2020-03-11,349.92,6058782,358.92,362.98,344.79
2020-03-10,364.13,7604444,356.425,364.54,347.85
2020-03-09,346.49,7405458,343.86,357.47,341.7209
2020-03-06,368.97,8147165,367.7,371.31,356.85
2020-03-05,372.78,8746985,381.0,391.4,368.6401
2020-03-04,383.79,5487340,377.77,384.01,370.51
2020-03-03,368.77,8364623,381.03,393.52,367.4
2020-03-02,381.05,6997891,373.11,381.36,364.50199999999995
2020-02-28,369.03,11178570,364.21,376.77,356.8
2020-02-27,371.71,10967700,371.46,391.5624,370.5962
2020-02-26,379.24,8961126,366.31,382.0,365.0
2020-02-25,360.09,6481243,372.0,375.65,357.72
2020-02-24,368.7,6936418,364.76,372.82,361.0
2020-02-21,380.07,3935618,385.33,387.32,377.9008
2020-02-20,386.0,4079425,386.56,389.7,376.68
2020-02-19,386.19,4896368,388.12,392.95,384.9
2020-02-18,387.78,5180400,379.3,389.54,379.19
2020-02-14,380.4,3736266,381.47,385.15,379.4342
2020-02-13,381.4,4485383,376.96,385.37,376.51
2020-02-12,380.01,4624772,377.18,380.62,375.88
2020-02-11,373.69,4772870,373.75,378.11,369.72
2020-02-10,371.07,5294138,365.0,374.8,362.52
2020-02-07,366.77,4385227,365.04,371.8,363.57
2020-02-06,366.95,3920428,369.6,371.5499,362.505
2020-02-05,369.67,6437026,375.125,375.25,362.3
2020-02-04,369.01,7161451,361.0,369.57,356.0964
2020-02-03,358.0,6674885,347.24,359.63,346.28
2020-01-31,345.09,5230001,347.39,347.39,340.98
2020-01-30,347.74,5328136,341.1,348.2,339.25
2020-01-29,343.16,7649183,349.0,349.4,338.55
2020-01-28,348.52,6821581,345.88,352.4,342.78
2020-01-27,342.88,7709482,345.95,351.9,341.02
2020-01-24,353.16,17939680,348.46,359.85,345.88
2020-01-23,349.6,18200290,326.04,349.88,325.01
2020-01-22,326.0,21729960,332.55,336.3,323.6
2020-01-21,338.11,14350320,340.0,341.0,332.59
2020-01-17,339.67,6066547,341.0,341.57,337.38
2020-01-16,338.62,5015997,343.5,343.555,335.85
2020-01-15,339.07,5158035,338.68,343.17,336.6
2020-01-14,338.69,7201544,344.4,345.38,335.52
2020-01-13,338.92,6296174,331.8,340.85,331.51
2020-01-10,329.05,4720540,337.13,338.5,327.27
2020-01-09,335.66,4717430,342.0,343.4196,334.6101
2020-01-08,339.26,7109117,331.49,342.7,331.05
2020-01-07,330.75,4742458,336.47,336.7,330.3
2020-01-06,335.83,5668577,323.12,336.36,321.2
2020-01-03,325.9,3795466,326.78,329.8599,325.53
2020-01-02,329.81,4348493,326.1,329.98,324.78
2019-12-31,323.57,3714837,322.0,324.916,321.09
2019-12-30,323.31,4315267,329.08,329.185,322.86
2019-12-27,329.09,5037156,332.96,333.82,326.01
2019-12-26,332.63,3595854,334.6,336.4623,332.01
2019-12-24,333.2,2019322,334.01,335.7,331.6
2019-12-23,333.1,5767937,337.76,337.95,331.0201
2019-12-20,336.9,9923260,335.0,338.0,330.6
2019-12-19,332.22,9833355,324.5,332.83,324.18
2019-12-18,320.8,11210740,316.26,325.36,315.6
2019-12-17,315.48,10437130,307.36,316.8,306.6
2019-12-16,304.21,4660166,300.85,305.71,298.63
2019-12-13,298.5,3883069,298.5,301.8,297.25
2019-12-12,298.44,4771404,295.67,299.165,295.06
2019-12-11,298.93,5607155,294.49,299.43,294.2
2019-12-10,293.12,10481240,296.12,298.94,292.02
2019-12-09,302.5,5766006,307.35,311.49,302.44
2019-12-06,307.35,4459684,304.7,307.8495,302.6
2019-12-05,302.86,4618867,305.27,306.48,298.81
2019-12-04,304.32,3513551,308.43,308.43,303.2727
2019-12-03,306.16,5272447,302.22,307.36,301.88
2019-12-02,309.99,6223135,314.39,314.39,303.75
2019-11-29,314.66,2411749,315.78,316.62,313.34
2019-11-27,315.93,4100975,313.93,316.82,312.75
2019-11-26,312.49,5328348,315.0,316.5,311.69
2019-11-25,315.55,7878943,308.83,315.73,305.25
2019-11-22,310.48,5970056,309.1,311.4,304.41
2019-11-21,311.69,7488373,306.0,312.69,304.2622
2019-11-20,305.16,5115546,301.01,308.25,301.0
2019-11-19,302.6,5919710,304.01,305.6699,298.5201
2019-11-18,302.57,8621566,296.0,304.99,293.28
2019-11-15,295.03,6337779,290.59,295.8186,287.568
2019-11-14,289.62,6539771,283.25,290.63,283.22
2019-11-13,283.11,9233066,291.03,293.41,281.14
2019-11-12,292.01,5774833,295.32,295.345,288.7
2019-11-11,294.18,3945885,289.16,296.36,288.5
2019-11-08,291.57,4509588,288.73,293.99,287.505
2019-11-07,289.57,5928471,290.7,298.19,288.2679
2019-11-06,288.59,3438257,288.19,290.56,285.84
2019-11-05,288.03,4062370,289.99,291.19,286.31
2019-11-04,292.86,5566213,288.0,295.39,287.16
2019-11-01,286.81,5594293,288.7,289.12,283.02
2019-10-31,287.41,5090021,291.0,291.45,284.78
2019-10-30,291.45,9345562,284.34,293.49,283.0
2019-10-29,281.21,4356181,281.87,284.41,277.545
2019-10-28,281.86,6248433,278.05,285.75,277.35
2019-10-25,276.82,4747829,270.68,277.77,270.18
2019-10-24,271.5,4911033,271.81,274.02,268.8
2019-10-23,271.27,7154430,268.06,273.92,266.63
2019-10-22,266.69,11865590,271.159,275.41,265.8
2019-10-21,278.05,12633960,272.89,279.9399,269.0
2019-10-18,275.3,23449640,289.36,290.9,273.36
2019-10-17,293.35,38462340,304.49,308.75,288.3001
2019-10-16,286.28,18413340,283.12,288.17,280.7431
2019-10-15,284.25,7728161,283.82,285.87,279.4
2019-10-14,285.53,5543120,283.93,286.93,282.0
2019-10-11,282.93,8817301,284.8,287.87,275.8947
2019-10-10,280.48,10961190,265.97,280.53,265.0337
2019-10-09,267.53,6843488,270.02,271.0,264.57
2019-10-08,270.72,6302269,273.03,275.53,270.6427
2019-10-07,274.46,6796811,271.99,276.68,271.28
2019-10-04,272.79,9992774,268.2,275.4846,266.47
2019-10-03,268.15,9068810,267.78,268.843,257.01
2019-10-02,268.03,7773299,263.61,269.35,262.19
2019-10-01,269.58,8786284,267.35,272.2,264.03
2019-09-30,267.62,6823100,264.0,268.88,262.78
2019-09-27,263.08,7367491,266.175,267.44,260.39
2019-09-26,263.31,7696858,266.42,268.05,260.2
2019-09-25,264.75,11846750,255.71,266.6,253.7
2019-09-24,254.59,16392810,262.5,265.0,252.28
2019-09-23,265.92,13610290,268.345,273.39,261.89
2019-09-20,270.75,23954190,280.26,282.5,266.0
2019-09-19,286.6,8545761,291.56,293.81,283.4
2019-09-18,291.56,7841539,294.99,296.05,287.45
2019-09-17,298.6,4817119,294.5,299.15,291.79
2019-09-16,294.29,5307386,294.23,297.43,289.78
2019-09-13,294.15,6583124,290.61,296.62,290.04
2019-09-12,288.86,5010927,288.1,292.73,286.6
2019-09-11,288.27,7405949,285.7,292.65,284.61
2019-09-10,287.99,12320250,291.16,297.17,282.6629
2019-09-09,294.34,8232744,294.81,301.55,290.6
2019-09-06,290.17,5166556,293.35,293.35,287.03
2019-09-05,293.25,8972356,285.32,293.97,282.785
2019-09-04,291.52,4653665,291.25,292.38,286.51
2019-09-03,289.29,3684177,290.82,293.9,288.06
2019-08-30,293.75,4447990,298.78,298.94,290.85
2019-08-29,296.78,4392532,295.0,299.93,294.99
2019-08-28,291.77,3958043,289.47,292.82,287.75
2019-08-27,291.03,6314559,294.54,296.77,287.1968
2019-08-26,294.98,4696982,295.24,296.95,292.5
2019-08-23,291.44,6331189,295.0,299.01,290.32
2019-08-22,296.93,4977042,298.65,300.33,293.15
2019-08-21,297.81,5689746,301.61,302.88,296.2
2019-08-20,298.99,7352162,304.57,305.0,297.6811
2019-08-19,309.38,4951733,306.25,311.75,304.75
2019-08-16,302.8,7090757,298.86,303.55,296.27
2019-08-15,295.76,9683384,299.5,300.63,288.0
2019-08-14,299.11,7355753,308.01,308.41,298.005
2019-08-13,312.28,5338761,309.77,316.43,308.16
2019-08-12,310.83,6531722,305.46,312.89,303.24
2019-08-09,308.93,5349059,313.74,316.64,305.68
2019-08-08,315.9,5905865,311.03,316.3648,306.63
2019-08-07,304.29,9322433,302.56,305.0,296.8126
2019-08-06,310.1,6179090,310.58,311.88,305.3
2019-08-05,307.63,8692485,310.96,313.4179,304.677
2019-08-02,318.83,6280343,317.49,319.41,311.8
2019-08-01,319.5,6563156,324.25,328.58,318.735
2019-07-31,322.99,6259494,325.16,331.77,318.53
2019-07-30,325.93,6029320,329.2,329.65,323.23
2019-07-29,332.7,5782817,335.98,336.4,328.77
2019-07-26,335.78,10847500,328.79,336.0,327.5
2019-07-25,326.46,10798500,318.86,327.69,316.3
2019-07-24,317.94,11961820,310.51,319.99,307.25
2019-07-23,307.3,9171068,311.44,313.5,306.0
2019-07-22,310.62,17725330,312.0,314.54,305.81
2019-07-19,315.1,16302480,323.4,325.85,314.23
2019-07-18,325.21,31305900,323.76,329.85,320.3
2019-07-17,362.44,13639540,366.25,366.5,361.75
2019-07-16,365.99,5863222,370.09,371.34,364.92
2019-07-15,366.6,7944680,372.94,373.68,362.3
2019-07-12,373.25,6636937,378.68,379.7375,372.7917
2019-07-11,379.5,4336287,381.1,384.54,378.8
2019-07-10,381.0,5878790,382.77,384.3399,377.4
2019-07-09,379.93,6932822,379.06,384.76,377.5
2019-07-08,376.16,3113402,378.19,378.25,375.36
2019-07-05,380.55,3732162,378.29,381.4,375.555
2019-07-03,381.72,3799009,376.69,381.99,375.84
2019-07-02,375.43,3628962,374.89,376.0,370.31
2019-07-01,374.6,5001518,373.5,376.66,372.0
2019-06-28,367.32,4592706,370.26,371.5448,364.87
2019-06-27,370.02,4138575,363.2,370.85,363.2
2019-06-26,362.2,3669677,361.6,366.79,361.6
2019-06-25,360.3,5750383,370.75,370.9994,358.29
2019-06-24,371.04,4830240,370.27,375.0,370.2
2019-06-21,369.21,7448356,365.0,371.45,365.0
2019-06-20,365.21,5899467,365.91,370.12,361.215
2019-06-19,363.52,5667156,361.72,364.74,356.12
2019-06-18,357.12,5428542,355.57,361.5,353.75
2019-06-17,350.62,5358219,342.69,351.77,342.06
2019-06-14,339.73,5019011,341.63,343.4,336.155
2019-06-13,343.43,6209347,347.23,348.5,339.25
2019-06-12,345.56,4584704,351.82,353.61,343.23
2019-06-11,351.27,5396712,355.0,357.58,348.5
2019-06-10,352.01,7810261,363.65,367.1,349.285
2019-06-07,360.87,4777321,357.39,365.15,355.69
2019-06-06,357.13,3709955,354.84,358.21,352.09
2019-06-05,355.73,5020081,354.38,357.88,348.71
2019-06-04,353.4,7891632,345.0,353.61,343.25
2019-06-03,336.63,7849589,343.56,347.66,332.65
2019-05-31,343.28,5023449,347.22,349.34,342.92
2019-05-30,351.85,4008042,350.55,354.21,348.3
2019-05-29,349.19,5658913,353.6,353.8476,345.9
2019-05-28,354.78,4717144,354.39,361.2,353.64
2019-05-24,354.39,3830963,355.41,359.44,353.791
2019-05-23,352.21,5630443,355.5,357.42,347.7
2019-05-22,359.73,6229389,358.01,370.46,357.3
2019-05-21,354.27,4026369,350.95,356.425,349.93
2019-05-20,348.11,4621515,351.23,352.418,345.4
2019-05-17,354.45,4725448,356.39,359.62,353.785
2019-05-16,359.31,6441463,356.37,364.0,353.935
2019-05-15,354.99,6340118,343.34,356.5,341.39
2019-05-14,345.61,5353029,348.71,349.95,342.5
2019-05-13,345.26,8026697,352.29,354.26,343.1
2019-05-10,361.04,5657123,361.62,365.2578,353.06
2019-05-09,362.75,5882572,360.9,364.2,352.75
2019-05-08,364.37,6571957,367.92,369.0,361.36
2019-05-07,370.46,6974924,377.0,379.91,365.81
2019-05-06,378.67,5793144,377.69,381.35,376.0
2019-05-03,385.03,5130301,381.53,385.03,378.2717
2019-05-02,379.06,5398167,378.0,383.5,374.51
2019-05-01,378.81,9257284,374.0,385.99,373.1746
2019-04-30,370.54,3863973,369.56,374.5,368.348
2019-04-29,371.83,3764911,373.68,374.5753,369.115
2019-04-26,374.85,5615814,368.35,375.14,366.24
2019-04-25,368.33,6242518,374.49,374.76,365.7
2019-04-24,374.23,6519978,381.07,381.9,373.2698
2019-04-23,381.89,9992022,375.45,384.8,374.7069
2019-04-22,377.34,11959940,359.7,377.69,359.0
2019-04-18,360.35,8346470,355.0,360.41,351.64
2019-04-17,354.74,18009350,365.05,368.764,350.6
2019-04-16,359.46,18416450,355.0,364.4787,352.72
2019-04-15,348.87,8819081,350.71,352.21,342.27
2019-04-12,351.14,15605580,360.69,361.75,349.36
2019-04-11,367.65,6416155,365.0,370.12,360.81
2019-04-10,363.92,4537963,365.79,368.8481,362.25
2019-04-09,364.71,5431467,360.54,366.74,359.0
2019-04-08,361.41,4648877,365.11,365.94,359.93
2019-04-05,365.49,3898888,369.0,369.8,364.66
2019-04-04,367.88,4621965,370.07,372.05,362.4
2019-04-03,369.75,5366498,369.26,373.4105,366.19
2019-04-02,367.72,5114466,366.25,368.42,362.22
2019-04-01,366.96,6974045,359.0,368.33,358.51
2019-03-29,356.56,4700683,357.16,358.25,353.71
2019-03-28,354.61,4349820,354.485,355.94,349.2
2019-03-27,353.37,7826426,361.0,362.47,350.37
2019-03-26,359.97,7648249,367.87,368.38,358.02
2019-03-25,366.23,8464512,359.0,367.0399,357.44
2019-03-22,361.01,8627185,375.95,376.43,360.04
2019-03-21,377.87,8522990,374.0,379.0,370.61
2019-03-20,375.22,10784680,358.91,375.9,357.01
2019-03-19,358.78,7234757,366.4,366.96,356.8
2019-03-18,363.44,7187742,362.47,370.9705,361.86
2019-03-15,361.46,8438090,361.02,364.0,358.89
2019-03-14,358.82,5263947,360.5,363.84,358.1008
2019-03-13,361.21,6399141,355.81,362.48,352.765
2019-03-12,356.27,5161706,359.37,360.13,353.8
2019-03-11,358.86,5342609,352.0,358.98,350.03
2019-03-08,349.6,6891251,345.75,349.92,342.47
2019-03-07,352.6,6144401,360.16,362.86,350.5
2019-03-06,359.61,6194189,353.6,359.88,351.7
2019-03-05,354.3,5919936,351.46,356.17,348.25
2019-03-04,351.04,7478914,359.72,362.25,348.0436
2019-03-01,357.32,5466102,362.26,362.87,354.6915
2019-02-28,358.1,6157285,362.47,366.39,357.709
2019-02-27,362.87,5621615,363.5,368.03,359.8
2019-02-26,364.97,4924616,362.98,365.7,359.33
2019-02-25,363.91,7537507,367.01,371.49,363.79
2019-02-22,363.02,7077753,360.34,366.13,360.05
2019-02-21,356.97,6217185,360.03,362.85,353.88
2019-02-20,359.91,8101412,364.85,366.71,356.7
2019-02-19,361.92,7379683,355.8,365.0,355.32
2019-02-15,356.87,9218066,358.47,364.4,355.5
2019-02-14,359.07,9280393,351.75,360.45,348.33
2019-02-13,351.77,10529710,357.3,359.6,350.28
2019-02-12,359.97,10388190,348.09,360.0,346.52
2019-02-11,345.73,5438119,350.0,352.87,344.81
2019-02-08,347.57,7550268,338.0,348.0,338.0
2019-02-07,344.71,7850353,347.9,348.75,339.02
2019-02-06,352.19,6707279,357.0,357.04,347.19
2019-02-05,355.81,9030720,353.2,360.0,352.9
2019-02-04,351.34,9024097,342.6,352.0,341.3
2019-02-01,339.85,9822615,337.18,346.84,336.5
2019-01-31,339.5,8493725,339.68,345.99,338.0919
2019-01-30,340.66,9081266,332.75,341.78,330.8
2019-01-29,328.9,7619808,335.87,338.22,328.151
2019-01-28,335.66,8639403,334.7,336.3,328.88
2019-01-25,338.05,11147040,328.72,340.0,328.51
2019-01-24,326.67,11115040,320.6,331.8,319.0
2019-01-23,321.99,13456260,328.25,331.75,318.6
2019-01-22,325.16,17909440,334.89,336.88,321.03
2019-01-18,339.1,26583340,351.97,353.0,336.73
2019-01-17,353.19,18238350,349.5,355.79,346.41
2019-01-16,351.39,15345670,354.0,358.85,348.11
2019-01-15,354.64,21133450,349.6,357.22,347.0
2019-01-14,332.94,10460420,334.24,335.48,329.13
2019-01-11,337.59,19458690,330.96,341.09,328.52
2019-01-10,324.66,13398180,314.57,325.37,312.5
2019-01-09,319.96,13307980,317.71,323.3508,313.5
2019-01-08,320.27,15279550,319.98,320.593,308.01
2019-01-07,315.34,18586260,302.1,316.8,301.65
2019-01-04,297.57,19299450,281.88,297.8,278.54
2019-01-03,271.2,14946970,270.2,275.79,264.43
2019-01-02,267.66,11612970,259.28,269.7499,256.58
2018-12-31,267.66,13496880,260.16,270.1001,260.0
2018-12-28,256.08,10972920,257.94,261.9144,249.8
2018-12-27,255.565,12124430,250.11,255.59,240.1
2018-12-26,253.67,14203700,233.92,254.5,231.23
2018-12-24,233.88,9547616,242.0,250.65,233.68
2018-12-21,246.39,21359330,263.83,264.5,241.29
2018-12-20,260.58,16769340,264.64,269.9,251.88
2018-12-19,266.77,13767940,269.96,280.87,263.77
2018-12-18,270.94,10330450,263.3,275.75,263.29
2018-12-17,262.8,9616301,266.51,272.98,261.075
2018-12-14,266.84,9908930,271.81,277.6665,265.0
2018-12-13,276.02,8373219,277.64,279.32,271.85
2018-12-12,274.88,11439180,267.66,281.7695,266.48
2018-12-11,265.32,9823745,274.08,274.5,262.76
2018-12-10,269.7,9582549,264.19,271.18,260.6094
2018-12-07,265.14,12454720,282.48,284.209,263.38
2018-12-06,282.88,13043830,268.33,283.22,267.14
2018-12-04,275.33,12762320,288.13,295.74,274.72
2018-12-03,290.3,14098100,293.19,298.72,284.58
2018-11-30,286.13,11835670,288.0,290.81,283.061
2018-11-29,288.75,15016520,282.32,290.49,275.5
2018-11-28,282.65,14773990,271.98,284.0,263.34
2018-11-27,266.63,10956480,259.24,269.08,256.14
2018-11-26,261.43,12490330,260.55,266.25,253.8
2018-11-23,258.82,5245123,260.11,265.5,256.84
2018-11-21,262.13,11014290,274.42,275.34,261.51
2018-11-20,266.98,16676540,254.63,276.34,250.0
2018-11-19,270.6,12486920,283.79,285.09,269.15
2018-11-16,286.21,9084589,287.14,291.72,281.0
2018-11-15,290.06,9874546,285.51,292.5,282.16
2018-11-14,286.73,16807390,300.4,301.84,278.2969
2018-11-13,294.4,12117170,295.0,303.55,289.1
2018-11-12,294.07,10886490,300.0,302.49,290.63
2018-11-09,303.47,13463170,311.07,312.98,298.01
2018-11-08,317.92,11008020,328.0,332.0499,316.6103
2018-11-07,327.5,13308030,312.9,328.56,311.0
2018-11-06,310.84,9659785,314.76,320.22,305.3
2018-11-05,315.44,10247430,311.1,317.53,303.74
2018-11-02,309.1,13356130,318.0,321.88,308.33
2018-11-01,317.38,15031690,304.59,318.45,296.67
2018-10-31,301.78,20092970,297.77,311.5,295.05
2018-10-30,285.81,23622680,275.57,290.525,271.2093
2018-10-29,284.84,21662320,305.26,307.89,275.4
2018-10-26,299.83,19591690,300.51,313.99,292.3
2018-10-25,312.87,13285040,307.12,319.94,305.25
2018-10-24,301.83,18926130,332.28,333.0,300.73
2018-10-23,333.16,14880870,318.0,336.58,316.77
2018-10-22,329.54,17081350,333.1,335.8,320.34
2018-10-19,332.67,16696220,351.0,355.8,332.2
2018-10-18,346.71,18067760,360.673,362.2,346.05
2018-10-17,364.7,32564190,378.33,380.0,356.5
2018-10-16,346.4,19670560,337.24,347.95,330.555
2018-10-15,333.13,11177510,337.63,339.2057,326.93
2018-10-12,339.56,14806860,339.57,341.3,328.9
2018-10-11,321.1,16020690,324.94,334.2,315.81
2018-10-10,325.89,17063660,353.52,355.15,325.39
2018-10-09,355.71,8730976,348.48,358.72,347.09
2018-10-08,349.1,12367510,345.18,352.945,338.11
2018-10-05,351.35,13512410,359.77,363.5,343.0
2018-10-04,363.65,9052362,375.88,375.92,360.4
2018-10-03,377.05,5791686,378.53,380.93,374.881
2018-10-02,377.14,8620881,384.38,386.7999,373.83
2018-10-01,381.43,8339887,375.85,386.11,375.59
2018-09-28,374.13,7104066,379.24,380.8,373.73
2018-09-27,380.71,7295123,379.87,383.2,376.0
2018-09-26,377.88,13540220,373.59,382.0,370.88
2018-09-25,369.43,6775710,370.23,371.34,364.49199999999996
2018-09-24,369.61,9284561,359.0,373.64,354.33
2018-09-21,361.19,11894650,366.59,372.22,360.74
2018-09-20,365.36,6756310,370.26,370.26,363.17
2018-09-19,366.96,11842150,373.95,377.61,359.17
2018-09-18,367.65,10387420,353.67,368.15,351.56
